id,name_s,txt_t
jrc31996R0957-es,Reglamento CE n 957/96 de la Comision de 30 de mayo de 1996 que modifica el Reglamento CE n 773/96 por el que se establecen medidas especiales de inaplicacion de los Reglamentos CEE ns 3665/87 3719/88 y 1964/82 en el sector de la carne de vacuno,"REGLAMENTO CE N 95796 DE LA COMISION de 30 de mayo de 1996 que modifica el Reglamento CE n 77396 por el que se establecen medidas especiales de inaplicacion de los Reglamentos CEE nos 366587 371988 y 196482 en el sector de la carne de vacuno.  LA COMISION DE LAS COMUNIDADES EUROPEAS Visto el Tratado constitutivo de la Comunidad Europea Visto el Reglamento CEE n 80568 del Consejo de 27 de junio de 1968 por el que se establece la organizacion comun de mercados en el sector de la carne de bovino 1 cuya ultima modificacion la constituye el Reglamento CE n 89496 2 y en particular el apartado 12 de su articulo 13 Considerando que el Reglamento CE n 77396 de la Comision 3 establece disposiciones especiales para permitir la regularizacion de determinadas operaciones de exportacion a raiz de las medidas adoptadas por varios terceros paises en materia de proteccion contra la encefalopatia espongiforme bovina.  Considerando que en aplicacion del apartado 1 del articulo 5 del Reglamento CE n 77396 el plazo dentro del cual los productos deben salir del territorio aduanero de la Comunidad se amplio de sesenta a ciento veinte dias y que en aplicacion del apartado 2 del mismo articulo 5 el periodo durante el cual los productos pueden ser colocados en regimen suspensivo en zona franca o en un deposito franco quedo fijado en sesenta dias.  Considerando que se ha comprobado que estos plazos no son suficientes para que los agentes economicos puedan encontrar otra salida para esos productos.  que por lo tanto conviene ampliarlos a ciento cincuenta y ciento veinte dias respectivamente.  Considerando que las medidas previstas en el presente Reglamento se ajustan al dictamen del Comite de gestion de la carne de bovino HA ADOPTADO EL PRESENTE REGLAMENTO Articulo 1.  El Reglamento CE n 77396 sera modificado como sigue 1.  En el apartado 1 del articulo 5 la duracion de ciento veinte dias se sustituira por ciento cincuenta dias.  2.  En el apartado 2 del articulo 5 la duracion de sesenta dias se sustituira por ciento veinte dias.  Articulo 2.  El presente Reglamento entrara en vigor el dia siguiente al de su publicacion en el Diario Oficial de las Comunidades Europeas.  Sera aplicable a partir del 30 de mayo de 1996.  El presente Reglamento sera obligatorio en todos sus elementos y directamente aplicable en cada Estado miembro.   "
jrc31996R1000-es,Reglamento CE n 1000/96 de la Comision de 4 de junio de 1996 por el que se modifica el Reglamento CEE n 1538/91 que establece las disposiciones de aplicacion del Reglamento CEE n 1906/90 del Consejo por el que se establecen normas de comercializacion aplicables a las aves de corral,"REGLAMENTO CE N 100096 DE LA COMISION de 4 de junio de 1996 por el que se modifica el Reglamento CEE n 153891 que establece las disposiciones de aplicacion del Reglamento CEE n 190690 del Consejo por el que se establecen normas de comercializacion aplicables a las aves de corral.  LA COMISION DE LAS COMUNIDADES EUROPEAS Visto el Tratado constitutivo de la Comunidad Europea Visto el Reglamento CEE n 190690 del Consejo de 26 de junio de 1990 por el que se establecen normas de comercializacion aplicables a las aves de corral 1 cuya ultima modificacion la constituye el Reglamento CE n 320493 2 y en particular su articulo 9 Considerando que el Reglamento CEE n 153891 de la Comision 3 cuya ultima modificacion la constituye el Reglamento CE n 20596 4 establece las disposiciones de aplicacion de las normas de comercializacion en el sector de la carne de aves de corral.  Considerando que la experiencia practica aconseja modificar la definicion de capon y los criterios correspondientes del Anexo IV del Reglamento CEE n 153891.  Considerando que las medidas previstas en el presente Reglamento se ajustan al dictamen del Comite de gestion de la carne y de los huevos de aves de corral HA ADOPTADO EL PRESENTE REGLAMENTO Articulo 1.  El Reglamento CEE n 153891 quedara modificado como sigue 1 En la letra a del apartado 1 del articulo 1 el tercer guion se sustituira por el texto siguiente - capon pollo macho castrado quirurgicamente antes de haber alcanzado la madurez sexual y sacrificado a una edad minima de 140 dias.  una vez castrados los capones deberan pasar un periodo minimo de engorde de 77 dias. .  2 El Anexo IV quedara modificado como sigue - en el segundo guion de la letra c se sustituira el texto del segundo guion por el texto siguiente - 2 metros cuadrados por pato o capon.  - en el ultimo guion de la letra d se sustituira el texto del segundo guion por el texto siguiente - 4 semanas en el caso de los capones. .  Articulo 2.  El presente Reglamento entrara en vigor el septimo dia siguiente al de su publicacion en el Diario Oficial de las Comunidades Europeas.  El presente Reglamento sera obligatorio en todos sus elementos y directamente aplicable en cada Estado miembro.   "
jrc31999D0101-es,1999/101/CECA Euratom: Decision de la Comision de 11 de diciembre de 1998 relativa a la celebracion en nombre de la Comunidad Europea del Carbon y del Acero y de la Comunidad Europea de la Energia Atomica del Acuerdo interino sobre comercio y cuestiones relacionadas con el comercio entre la Comunidad Europea del Carbon y del Acero y la Comunidad Europea de la Energia Atomica por una parte y la Republica de Azerbaiyan por otra notificada con el numero C1998 4008 Texto pertinente a los fines del EEE,"DECISION DE LA COMISION de 11 de diciembre de 1998 relativa a la celebracion en nombre de la Comunidad Europea del Carbon y del Acero y de la Comunidad Europea de la Energia Atomica del Acuerdo interino sobre comercio y cuestiones relacionadas con el comercio entre la Comunidad Europea del Carbon y del Acero y la Comunidad Europea de la Energia Atomica por una parte y la Republica de Azerbaiyan por otra notificada con el numero C1998 4008 Texto pertinente a los fines del EEE 1999101CECA Euratom.  LA COMISION DE LAS COMUNIDADES EUROPEAS Visto el Tratado constitutivo de la Comunidad Europea del Carbon y del Acero y en particular el apartado 1 de su articulo 95 Visto el Tratado constitutivo de la Comunidad Europea de la Energia Atomica y en particular el apartado 2 de su articulo 101 Considerando que a la espera de que entre en vigor el Acuerdo de colaboracion y cooperacion firmado en Luxemburgo el 22 de abril de 1996 es conveniente aprobar el Acuerdo interino sobre comercio y cuestiones relacionadas con el comercio entre la Comunidad Europea la Comunidad Europea del Carbon y del Acero y la Comunidad Europea de la Energia Atomica por una parte y la Republica de Azerbaiyan por otra firmado en Bruselas el 8 de octubre de 1997.  Considerando que la celebracion del Acuerdo interino es necesaria para lograr los objetivos de la Comunidad fijados en los articulos 2 y 3 del Tratado constitutivo de la Comunidad Europea del Carbon y del Acero y que el Tratado no ha previsto todos los casos regulados por la presente Decision.  Previa consulta al Comite consultivo y obtencion del dictamen conforme y de la aprobacion del Consejo otorgada el 13 de octubre de 1998 DECIDE Articulo 1.  Quedan aprobados en nombre de la Comunidad Europea del Carbon y del Acero y de la Comunidad Europea de la Energia Atomica el Acuerdo interino sobre comercio y cuestiones relacionadas con el comercio celebrado entre la Comunidad Europea la Comunidad Europea del Carbon y del Acero y la Comunidad Europea de la Energia Atomica por una parte y la Republica de Azerbaiyan por otra asi como el Protocolo y las Declaraciones.  Estos textos figuran anejos a la presente Decision 1.  Articulo 2.  El Presidente de la Comision dara la notificacion prevista en el articulo 32 del Acuerdo interino en nombre de la Comunidad Europea del Carbon y del Acero y de la Comunidad Europea de la Energia Atomica.   "
jrc31999D0127-es,1999/127/CE: Decision del Consejo de 25 de enero de 1999 relativa a la celebracion del Acuerdo marco de cooperacion destinado a preparar como objetivo final una asociacion de caracter politico y economico entre la Comunidad Europea y sus Estados miembros por una parte y la Republica de Chile por otra,"DECISION DEL CONSEJO de 25 de enero de 1999 relativa a la celebracion del Acuerdo marco de cooperacion destinado a preparar como objetivo final una asociacion de caracter politico y economico entre la Comunidad Europea y sus Estados miembros por una parte y la Republica de Chile por otra 1999127CE.  EL CONSEJO DE LA UNION EUROPEA Visto el Tratado constitutivo de la Comunidad Europea y en particular sus articulos 113 y 130 Y en relacion con la primera frase del apartado 2 y con el parrafo primero del apartado 3 del articulo 228 Vista la propuesta de la Comision Visto el dictamen del Parlamento Europeo Considerando que en virtud del articulo 130 U del Tratado la politica de la Comunidad en el ambito de la cooperacion al desarrollo favorecera el desarrollo economico y social duradero de los paises en desarrollo su insercion armoniosa y progresiva en la economia mundial y la lucha contra la pobreza en estos paises.  Considerando que conviene aprobar el Acuerdo marco de cooperacion destinado a preparar como objetivo final una asociacion de caracter politico y economico entre la Comunidad Europea y sus Estados miembros por una parte y la Republica de Chile por otra DECIDE Articulo 1.  Queda aprobado en nombre de la Comunidad Europea el Acuerdo marco de cooperacion destinado a preparar como objetivo final una asociacion de caracter politico y economico entre la Comunidad Europea y sus Estados miembros por una parte y la Republica de Chile por otra.  El texto del Acuerdo se adjunta a la presente Decision.  Articulo 2.  En las condiciones previstas en el articulo 34 del Acuerdo el Presidente del Consejo presidira el Consejo conjunto contemplado en el articulo 33 del Acuerdo y representara a la Comunidad en este organo.  Un representante de la Comision presidira la Comision mixta contemplada en el articulo 35 del Acuerdo y la Subcomision comercial mixta contemplada en el articulo 37 del Acuerdo de conformidad con los reglamentos internos de estas y representara a la Comunidad en estos organos.  Articulo 3.  El Presidente del Consejo depositara en nombre de la Comunidad Europea la notificacion prevista en el articulo 42 del Acuerdo.  Articulo 4.  La presente Decision sera publicada en el Diario Oficial de las Comunidades Europeas.   "
jrc31999D0224-es,1999/224/CE: Decision del Consejo de 22 de febrero de 1999 relativa a la conclusion del Acuerdo de cooperacion cientifica y tecnica entre la Comunidad Europea y el Estado de Israel,"DECISION DEL CONSEJO de 22 de febrero de 1999 relativa a la conclusion del Acuerdo de cooperacion cientifica y tecnica entre la Comunidad Europea y el Estado de Israel 1999224CE.  EL CONSEJO DE LA UNION EUROPEA Visto el Tratado constitutivo de la Comunidad Europea y en particular su articulo 130 M en relacion con la primera frase del apartado 2 y con el parrafo primero del apartado 3 de su articulo 228 Vista la propuesta de la Comision 1 Visto el dictamen del Parlamento Europeo 2 Considerando que la Comunidad Europea e Israel estan llevando a cabo programas especificos de investigacion en sectores de interes comun.  Considerando que el Estado de Israel por un parte y la Comunidad Europea y sus Estados miembros por otra han firmado un Acuerdo euromediterraneo de asociacion que preve la negociacion de un acuerdo de cooperacion en el ambito de la ciencia y la tecnologia.  Considerando que la Comunidad Europea y el Estado de Israel han concluido un Acuerdo de cooperacion en el ambito de la ciencia y la tecnologia por el periodo de duracion del cuarto programa marco de investigacion y desarrollo tecnologico.  Considerando que mediante Decision de 18 de mayo de 1998 el Consejo autorizo a la Comision para negociar la renovacion del Acuerdo de cooperacion cientifica y tecnica entre la Comunidad Europea y el Estado de Israel por el periodo que dure el quinto programa marco.  Considerando que procede aprobar el Acuerdo de cooperacion cientifica y tecnica entre la Comunidad Europea y el Estado de Israel DECIDE Articulo 1.  Queda aprobado en nombre de la Comunidad el Acuerdo de cooperacion cientifica y tecnica entre la Comunidad Europea y el Estado de Israel.  El texto del Acuerdo se adjunta a la presente Decision.  Articulo 2.  Se autoriza al Presidente del Consejo para que designe a la persona o personas facultadas para firmar el Acuerdo a fin de obligar a la Comunidad.  Articulo 3.  El Presidente del Consejo procedera en nombre de la Comunidad a la notificacion prevista en el articulo 13 del Acuerdo.   "
jrc31999D0257-es,1999/257/CE: Decision del Consejo de 29 de marzo de 1999 sobre la celebracion del Acuerdo relativo a la Comision internacional para la proteccion del Oder,"DECISION DEL CONSEJO.  de 29 de marzo de 1999.  sobre la celebracion del Acuerdo relativo a la Comision internacional para la proteccion del Oder.  1999257CE.  EL CONSEJO DE LA UNION EUROPEA Visto el Tratado constitutivo de la Comunidad Europea y en particular el apartado 1 de su articulo 130 S en relacion con la primera frase del apartado 2 y con el primer parrafo del apartado 3 de su articulo 228 Vista la Propuesta de la Comision1 Visto el dictamen del Parlamento Europeo2 Considerando que la Comision participo en nombre de la Comunidad en las negociaciones para la preparacion de un Acuerdo relativo a la Comision internacional para la proteccion del Oder.  Considerando que el Acuerdo se firmo en nombre de la Comunidad en Breslau Polonia el 11 de abril de 1996.  Considerando que el Acuerdo tiene por objetivo fortalecer la cooperacion multilateral para prevenir y controlar la contaminacion del Oder proteger el medio ambiente y garantizar el aprovechamiento sostenible de los recursos hidrologicos.  Considerando que la politica medioambiental de la Comision en su conjunto tiene por objetivo conseguir un nivel de proteccion elevado y que se basa en los principios de precaucion y de actuacion preventiva de correccion preferente en origen de las agresiones contra el medio ambiente y en el principio de quien contamina paga.  Considerando que en el marco de sus competencias respectivas la Comunidad y los Estados miembros cooperan con terceros paises y con las organizaciones internacionales competentes.  Considerando que la celebracion del Acuerdo por la Comunidad contribuye a conseguir los objetivos fijados en virtud del articulo 130 R del Tratado DECIDE Articulo 1.  El Acuerdo relativo a la Comision internacional para la proteccion del Oder queda aprobado en nombre de la Comunidad.  El texto del Acuerdo figura adjunto a la presente Decision.  Articulo 2.  Se autoriza al Presidente del Consejo a designar a la o las personas habilitadas para depositar el instrumento de aprobacion ante la Secretaria General del Consejo con arreglo al apartado 2 del articulo 18 del Acuerdo.   "
jrc31999D0263-es,1999/263/CE: Decision de la Comision de 19 de abril de 1999 que modifica la Decision 1999/120/CE por la que se establecen las listas provisionales de establecimientos de terceros paises a partir de los cuales los Estados miembros autorizaran las importaciones de tripas de animales notificada con el numero C1999 962Texto pertinente a los fines del EEE,"DECISION DE LA COMISION.  de 19 de abril de 1999.  que modifica la Decision 1999120CE por la que se establecen las listas provisionales de establecimientos de terceros paises a partir de los cuales los Estados miembros autorizaran las importaciones de tripas de animales.  notificada con el numero C1999 962.  Texto pertinente a efectos del EEE.  1999263CE.  LA COMISION DE LAS COMUNIDADES EUROPEAS Visto el Tratado constitutivo de la Comunidad Europea Vista la Decision 95408CE del Consejo de 22 de junio de 1995 relativa a las condiciones de elaboracion durante un periodo transitorio de las listas provisionales de establecimientos de terceros paises de los que los Estados miembros estan autorizados para importar determinados productos de origen animal productos de la pesca y moluscos bivalvos vivos1 cuya ultima modificacion la constituye la Decision 98603CE2 y en particular el apartado 4 de su articulo 2 1 Considerando que en la Decision 1999120CE de la Comision3 se establecen las listas provisionales de establecimientos de terceros paises que producen tripas de animales.  2 Considerando que Afganistan Costa Rica Honduras Japon Letonia Paraguay Sudafrica Turkmenistan y Uzbekistan han enviado listas de establecimientos que producen tripas de animales y las autoridades responsables de dichos paises certifican que dichos establecimientos se ajustan a las normas comunitarias.  3 Considerando por consiguiente que pueden elaborarse listas provisionales de establecimientos que producen tripas de animales en Afganistan Costa Rica Honduras Japon Letonia Paraguay Sudafrica Turkmenistan y Uzbekistan.  que por lo tanto la Decision 1999120CE debe modificarse en consecuencia.  4 Considerando que las medidas previstas en el presente Reglamento se ajustan al dictamen del Comite veterinario permanente HA ADOPTADO LA PRESENTE DECISION Articulo 1.  Las listas de los establecimientos que producen tripas de animales que figuran en el anexo de la presente Decision se insertaran en orden alfabetico en el anexo de la Decision 1999120CE.  Articulo 2.  La presente Decision sera aplicable a partir del 1 de abril de 1999.  Articulo 3.  Los destinatarios de la presente Decision seran los Estados miembros.   "
jrc31999D0279-es,1999/279/CE: Decision del Consejo de 22 de marzo de 1999 relativa a la conclusion en nombre de la Comunidad Europea del Acuerdo marco interregional de cooperacion entre la Comunidad Europea y sus Estados miembros por una parte y el Mercado Comun del Sur y sus Estados Partes por otra,"DECISION DEL CONSEJO.  de 22 de marzo de 1999.  relativa a la conclusion en nombre de la Comunidad Europea del Acuerdo marco interregional de cooperacion entre la Comunidad Europea y sus Estados miembros por una parte y el Mercado Comun del Sur y sus Estados Partes por otra.  1999279CE.  EL CONSEJO DE LA UNION EUROPEA Visto el Tratado constitutivo de la Comunidad Europea y en particular sus articulos 113 y 130 Y en relacion con la primera frase del apartado 2 y el parrafo primero del apartado 3 del articulo 228 Vista la propuesta de la Comision1 Visto el dictamen del Parlamento Europeo2 Considerando que en virtud del articulo 130 U del Tratado la politica de la Comunidad en el ambito de la cooperacion para el desarrollo favorece el desarrollo economico y social duradero de los paises en desarrollo su insercion armoniosa y progresiva en la economia mundial y la lucha contra la pobreza en dichos paises.  Considerando que procede aprobar en nombre de la Comunidad Europea el Acuerdo marco interregional de cooperacion entre la Comunidad Europea y sus Estados miembros por una parte y el Mercado Comun del Sur y sus Estados Partes por otra firmado en Madrid en diciembre de 1995 DECIDE Articulo 1.  Queda aprobado en nombre de la Comunidad el Acuerdo marco interregional de cooperacion entre la Comunidad Europea y sus Estados miembros por una parte y el Mercado Comun del Sur y sus Estados Partes por otra.  El texto del Acuerdo se adjunta a la presente Decision3.  Articulo 2.  El Presidente del Consejo presidira de conformidad con el articulo 26 del Acuerdo el Consejo de cooperacion y representara a la Comunidad en el seno de este.  Un representante de la Comision presidira la Comision mixta de cooperacion asi como la Subcomision mixta comercial conforme a los reglamentos internos de estas y representara a la Comunidad en el seno de estos organos.  Articulo 3.  El Presidente del Consejo efectuara en nombre de la Comunidad la notificacion prevista en el articulo 34 del Acuerdo.  Articulo 4.  La presente Decision se publicara en el Diario Oficial de las Comunidades Europeas.   "
jrc31999D0445-es,1999/445/CE CECA: Decision del Consejo y de la Comision de 29 de abril de 1999 la celebracion del Acuerdo entre las Comunidades Europeas y el Gobierno de Canada relativo a la aplicacion de sus normas de competencia,"DECISION DEL CONSEJO Y DE LA COMISION.  de 29 de abril de 1999.  la celebracion del Acuerdo entre las Comunidades Europeas y el Gobierno de Canada relativo a la aplicacion de sus normas de competencia.  1999445CE CECA.  EL CONSEJO DE LA UNION EUROPEA LA COMISION DE LAS COMUNIDADES EUROPEAS Visto el Tratado constitutivo de la Comunidad Europea y en particular sus articulos 87 y 235 junto con el primer parrafo del apartado 3 de su articulo 228 Visto el Tratado constitutivo de la Comunidad Europea del Carbon y del Acero y en particular sus articulos 65 y 66 Vista la propuesta de la Comision Visto el dictamen del Parlamento Europeo1 1 Considerando que debe invocarse el articulo 235 del Tratado a causa de la inclusion en el texto del Acuerdo de las fusiones y adquisiciones regidas por el Reglamento CEE n 406489 del Consejo de 21 de diciembre de 1989 sobre el control de las operaciones de concentracion entre empresas2 basado fundamentalmente en el articulo 235.  2 Considerando que dada la creciente dimension internacional de los problemas de competencia es conveniente reforzar la cooperacion internacional en este terreno.  3 Considerando que con tal objeto la Comision ha negociado con el Gobierno de Canada un Acuerdo relativo a la aplicacion de las normas de competencia respectivas de las Comunidades Europeas y Canada.  4 Considerando que es necesario adoptar dicho Acuerdo junto con el canje de notas correspondiente DECIDEN Articulo 1.  En nombre de la Comunidad Europea y de la Comunidad Europea del Carbon y del Acero queda adoptado el Acuerdo entre las Comunidades Europeas y el Gobierno de Canada relativo a la aplicacion de sus normas de competencia asi como el Canje de Notas correspondiente.  Se adjunta a la presente Decision el texto del Acuerdo y del Canje de Notas redactado en lenguas danesa alemana inglesa espanola finesa francesa griega italiana neerlandesa portuguesa y sueca.  Articulo 2.  Se faculta al Presidente del Consejo para designar la persona o personas autorizadas para firmar el Acuerdo a fin de obligar a la Comunidad Europea.  Se faculta al Presidente de la Comision para designar la persona o personas autorizadas para firmar el Acuerdo a fin de obligar a la Comunidad Europea del Carbon y el Acero.   "
jrc31999D0495-es,1999/495/CE: Decision de la Comision de 1 de julio de 1999 por la que se modifica la Decision 94/577/CE de 15 de julio de 1994 relativa a las condiciones sanitarias y a la certificacion veterinaria para la importacion de esperma de animales de la especie bovina procedente de terceros paises notificada con el numero C1999 1775 Texto pertinente a los fines del EEE,"DECISION DE LA COMISION.  de 1 de julio de 1999.  por la que se modifica la Decision 94577CE de 15 de julio de 1994 relativa a las condiciones sanitarias y a la certificacion veterinaria para la importacion de esperma de animales de la especie bovina procedente de terceros paises.  notificada con el numero C1999 1775.  Texto pertinente a efectos del EEE.  1999495CE.  LA COMISION DE LAS COMUNIDADES EUROPEAS Visto el Tratado constitutivo de la Comunidad Europea Vista la Directiva 88407CEE del Consejo de 14 de junio de 1988 por la que se fijan las exigencias de policia sanitaria aplicables a los intercambios intracomunitarios y a las importaciones de esperma de animales de la especie bovina1 cuya ultima modificacion la constituye la Directiva 9360CEE2 y en particular sus articulos 10 y 11 1 Considerando que la Decision 94577CE de la Comision3 establece las condiciones sanitarias y la certificacion veterinaria aplicables a la importacion de esperma de animales de la especie bovina procedentes de terceros paises.  2 Considerando que con arreglo al apartado 1 del articulo 4 de la Directiva 88407CEE a partir del 1 de enero de 1999 quedaran prohibidos los intercambios comerciales de esperma de aquellos toros que reaccionen de modo positivo a la prueba de seroneutralizacion o a la prueba ELISA para la deteccion de rinotraqueitis bovina infecciosa o de vulvoganitis purulenta infecciosa y que no hayan sido vacunados con arreglo a la citada Directiva.  3 Considerando que el apartado 4 del articulo 10 de la Directiva 88407CEE preve que las disposiciones aplicables a los intercambios comerciales intracomunitarios establecidos en el articulo 4 de esa misma Directiva se aplicaran por analogia a las importaciones.  4 Considerando que procede modificar los certificados previstos en la primera parte de los anexos A B C y D de la Decision 94577CE con objeto de aclarar las condiciones aplicables a las importaciones.  5 Considerando que las medidas previstas en la presente Decision se atienen al dictamen del Comite veterinario permanente HA ADOPTADO LA PRESENTE DECISION Articulo 1.  El inciso ii de la letra d del punto 13 de la primera parte de los anexos A B C y D de la Decision 94577CE se modificara como sigue 1 Al final del tercer guion se suprimira la palabra o.  2 Se suprimira el cuarto guion.  Articulo 2.  Los destinatarios de la presente Decision seran los Estados miembros.   "
jrc31999D0506-es,99/506/CE Euratom: Decision de la Comision de 26 de julio de 1999 por la que se modifica la Decision 98/610/CE Euratom por la que se crean los grupos de expertos que aconsejen a la Comision sobre el contenido y la orientacion de las acciones clave en el ambito de la investigacion del desarrollo tecnologico notificada con el numero C1999 2359 Texto pertinente a efectos del EEE,"DECISION DE LA COMISION.  de 26 de julio de 1999.  por la que se modifica la Decision 98610CE Euratom por la que se crean los grupos de expertos que aconsejen a la Comision sobre el contenido y la orientacion de las acciones clave en el ambito de la investigacion del desarrollo tecnologico.  notificada con el numero C1999 2359.  Texto pertinente a efectos del EEE.  1999506CE Euratom.  LA COMISION DE LAS COMUNIDADES EUROPEAS Visto el Tratado constitutivo de la Comunidad Europea Visto el Tratado constitutivo de la Comunidad Europea de la Energia Atomica 1 Considerando que mediante su Decision 98610CE Euratom1 la Comision ha creado grupos de expertos que la aconsejen sobre el contenido y la orientacion de las acciones clave en el ambito de la investigacion y del desarrollo tecnologico.  2 Considerando que en virtud de estas disposiciones la Comision nombrara a los miembros de los grupos de expertos a titulo individual por un periodo de dos anos.  que en el transcurso de dicho periodo puede considerarse necesario proceder a nuevos nombramientos especialmente para ampliar la gama de origenes geograficos alcanzar un equilibrio mas adecuado de las competencias cientificas y tecnicas o sustituir a miembros que hayan incumplido sus obligaciones.  3 Considerando que es necesario garantizar la homogeneidad global de los grupos de expertos facilitar su gestion por los servicios de la Comision y presentar todas las garantias de transparencia que requiere el asunto.  4 Considerando que en este contexto el final del mandato de los nuevos miembros debe poder coincidir con el los demas miembros nombrados anteriormente DECIDE Articulo 1.  En el apartado 1 del articulo 4 de la Decision 98610CE Euratom el primer parrafo se sustituira por el texto siguiente La Comision nombrara a los miembros de los grupos de expertos a titulo individual por un periodo maximo de dos anos.  Este nombramiento podra prorrogarse una vez por un periodo maximo de dos anos. .  Articulo 2.  La presente Decision entrara en vigor el dia de su adopcion.   "
jrc31998R2767-es,Reglamento CE n 2767/98 de la Comision de 21 de diciembre de 1998 que modifica el Reglamento CE n 2300/97 por el que se establecen disposiciones de aplicacion del Reglamento CE n 1221/97 del Consejo por el que se establecen las normas generales de aplicacion de las medidas destinadas a mejorar la produccion y comercializacion de la miel,"REGLAMENTO CE N 276798 DE LA COMISION de 21 de diciembre de 1998 que modifica el Reglamento CE n 230097 por el que se establecen disposiciones de aplicacion del Reglamento CE n 122197 del Consejo por el que se establecen las normas generales de aplicacion de las medidas destinadas a mejorar la produccion y comercializacion de la miel.  LA COMISION DE LAS COMUNIDADES EUROPEAS Visto el Tratado constitutivo de la Comunidad Europea Visto el Reglamento CE n 122197 del Consejo de 25 de junio de 1997 por el que se establecen las normas generales de aplicacion de las medidas destinadas a mejorar la produccion y comercializacion de la miel 1 modificado por el Reglamento CE n 207098 2 y en particular su articulo 5 Considerando que el Reglamento CE n 230097 de la Comision 3 cuya ultima modificacion la constituye el Reglamento CE n 263398 4 establece las disposiciones necesarias para la aplicacion de las medidas destinadas a mejorar la produccion y comercializacion de la miel.  Considerando que con el fin de permitir una cierta flexibilidad en la ejecucion del programa los limites financieros comunicados para cada accion podran presentar un determinado porcentaje de variacion sin rebasar no obstante el limite maximo total del programa anual.  que en caso de que se recurra a la flexibilidad para la ejecucion del programa la participacion financiera comunitaria no podra rebasar el limite del 50  de los gastos efectivamente sufragados por el Estado miembro de que se trate.  Considerando que las medidas previstas en el presente Reglamento se ajustan al dictamen del Comite de gestion de los huevos y de la carne de ave de corral HA ADOPTADO EL PRESENTE REGLAMENTO Articulo 1.  En el Reglamento CE n 230097 se insertara el articulo 4 bis siguiente Articulo 4 bis.  Los limites financieros de cada accion podran aumentar o disminuir como maximo en un 10  sin rebasar el limite maximo total del programa anual y sin que la participacion financiera comunitaria en la financiacion del programa contemplado en el articulo 3 supere el 50 .  de los gastos a cargo del Estado miembro de que se trate. .  Articulo 2.  El presente Reglamento entrara en vigor el tercer dia siguiente al de su publicacion en el Diario Oficial de las Comunidades Europeas.  El presente Reglamento sera obligatorio en todos sus elementos y directamente aplicable en cada Estado miembro.   "
jrc31998R2701-es,Reglamento CE n 2701/98 de la Comision de 17 de diciembre de 1998 relativo a las series de datos que deben prepararse para las estadisticas estructurales de las empresas Texto pertinente a los fines del EEE,"REGLAMENTO CE N 270198 DE LA COMISION de 17 de diciembre de 1998 relativo a las series de datos que deben prepararse para las estadisticas estructurales de las empresas Texto pertinente a los fines del EEE.  LA COMISION DE LAS COMUNIDADES EUROPEAS Visto el Tratado constitutivo de la Comunidad Europea Visto el Reglamento CE Euratom n 5897 del Consejo de 20 de diciembre de 1996 relativo a las estadisticas estructurales de las empresas 1 y en particular los incisos ii v y vii de su articulo 12 Considerando que el Reglamento CE Euratom n 5897 establecio un marco comun aplicable a la produccion de estadisticas comunitarias plurianuales de la estructura la actividad la competitividad y los resultados de las empresas en la Comunidad.  Considerando que es necesario definir la frecuencia de la recopilacion de las estadisticas estructurales de las empresas.  que es necesario especificar el primer ano de referencia de la recopilacion de los resultados preliminares de las estadisticas estructurales de las empresas.  que es necesario especificar el desglose de los resultados a efectos de la produccion de estadisticas estructurales de las empresas.  Considerando que las medidas previstas se ajustan al dictamen del Comite del programa estadistico HA ADOPTADO EL PRESENTE REGLAMENTO Articulo 1.  La frecuencia de recopilacion de las caracteristicas plurianuales los desgloses de los resultados y el primer ano de referencia de la recopilacion de los resultados preliminares mencionados en los articulos 4 8 y 9 del Reglamento CE Euratom n 5897 se especifican en la serie de datos del anexo del presente Reglamento.  Articulo 2.  1.  Los Estados miembros produciran estas series con los datos del ano de referencia de 1999 y a los anos siguientes.  2.  Los Estados miembros tambien produciran estas series con los datos de los anos de referencia de 1995 1996 1997 y 1998 cuando corresponda a las practicas nacionales existentes.  Articulo 3.  El presente Reglamento entrara en vigor el vigesimo dia siguiente al de su publicacion en el Diario Oficial de las Comunidades Europeas.  El presente Reglamento sera obligatorio en todos sus elementos y directamente aplicable en cada Estado miembro.   "
